host,country,as_organization,certs_subject_org,certs_subject_cn,certs_valid,ip,port,protocol,title,domain,city
https://13.57.152.224,US,AMAZON-02,"PayPal, Inc.",nagios.sand.braintreepayments.com,true,13.57.152.224,443,https,,,San Jose
https://76.223.13.31,US,AMAZON-02,"PayPal, Inc.",api.braintreegateway.com,true,76.223.13.31,443,https,,,
https://151.101.21.21,US,FASTLY,"PayPal, Inc.",www.paypal.com,true,151.101.21.21,443,https,,,Seattle
https://76.223.3.58:8443,US,AMAZON-02,"PayPal, Inc.",gateway.qa.braintreepayments.com,true,76.223.3.58,8443,https,,,
https://43.230.180.136,IN,PAYPAL-CORP,"PayPal, Inc.",nova.paypalcorp.com,true,43.230.180.136,443,https,,,Chennai
https://173.224.160.26:8443,US,PAYPAL-CORP,"PayPal, Inc.",igel-int.paypalcorp.com,true,173.224.160.26,8443,https,,,San Jose
https://76.223.13.31:8443,US,AMAZON-02,"PayPal, Inc.",api.braintreegateway.com,true,76.223.13.31,8443,https,,,
https://104.17.152.73:8443,,CLOUDFLARENET,"PayPal, Inc.",www.swiftcapital.com,true,104.17.152.73,8443,https,,,
https://43.230.180.129,IN,PAYPAL-CORP,"PayPal, Inc.",nova.paypalcorp.com,true,43.230.180.129,443,https,,,Chennai
https://13.248.141.30:8443,US,AMAZON-02,"PayPal, Inc.",api.sandbox.braintreegateway.com,true,13.248.141.30,8443,https,,,
https://13.248.139.42:8443,US,AMAZON-02,"PayPal, Inc.",api.braintreegateway.com,true,13.248.139.42,8443,https,,,
https://23.39.65.120,ES,AKAMAI-AS,"PayPal, Inc.",www.paypal-experience.com,true,23.39.65.120,443,https,,,Madrid
https://23.78.52.83,DK,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.78.52.83,443,https,,,Ballerup Municipality
https://76.223.15.98:8443,US,AMAZON-02,"PayPal, Inc.",api.sandbox.braintreegateway.com,true,76.223.15.98,8443,https,,,
https://151.101.225.21,ZA,FASTLY,"PayPal, Inc.",www.paypal.com,true,151.101.225.21,443,https,,,Cape Town
https://13.248.135.45:8443,US,AMAZON-02,"PayPal, Inc.",gateway.qa.braintreepayments.com,true,13.248.135.45,8443,https,,,
https://204.109.13.100:8443,US,BRAINTREEPAYMENTSOLUTIONS,"PayPal, Inc.",www.braintreegateway.com,true,204.109.13.100,8443,https,,,
https://173.224.165.44,US,PAYPAL-CORP,"PayPal, Inc.",nova.paypalcorp.com,true,173.224.165.44,443,https,,,Driftwood
https://67.128.209.81,US,CENTURYLINK-US-LEGACY-QWEST,"PayPal, Inc.",solidfire.staging.braintreepayments.com,true,67.128.209.81,443,https,,,Parkersburg
https://23.220.0.182,FR,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.220.0.182,443,https,,,Paris
https://67.128.209.101,US,CENTURYLINK-US-LEGACY-QWEST,"PayPal, Inc.",collins.staging.braintreepayments.com,true,67.128.209.101,443,https,,,Parkersburg
https://18.224.88.72,US,AMAZON-02,"PayPal, Inc.",tugboat.braintree.tools,true,18.224.88.72,443,https,403 Forbidden,,Columbus
https://52.205.168.13,US,AMAZON-AES,"PayPal, Inc.",ops.venmo.com,true,52.205.168.13,443,https,Venmo | Page Not Found,,Ashburn
https://104.90.117.211,US,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,104.90.117.211,443,https,,,Los Angeles
https://159.242.241.42,US,BRAINTREEPAYMENTSOLUTIONS,"PayPal, Inc.",nagios.produswest2.braintreepayments.com,true,159.242.241.42,443,https,,,
https://35.162.46.240,US,AMAZON-02,"PayPal, Inc.",origin-analytics-sand.sandbox.braintree-api.com,true,35.162.46.240,443,https,,,Boardman
https://67.128.209.103,US,CENTURYLINK-US-LEGACY-QWEST,"PayPal, Inc.",nagios.staging.braintreepayments.com,true,67.128.209.103,443,https,,,Parkersburg
https://23.4.159.193,MX,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.4.159.193,443,https,,,Puebla City
https://23.196.101.248,FR,AKAMAI-AS,"PayPal, Inc.",www.paypal-experience.com,true,23.196.101.248,443,https,,,Marseille
https://13.236.156.3,AU,AMAZON-02,"PayPal, Inc.",api.sandbox.braintreegateway.com,true,13.236.156.3,443,https,,,Sydney
https://104.108.34.29,FR,AKAMAI-AS,"PayPal, Inc.",www.paypal-experience.com,true,104.108.34.29,443,https,,,Paris
https://204.109.13.125,US,BRAINTREEPAYMENTSOLUTIONS,"PayPal, Inc.",origin-checkout.braintreegateway.com,true,204.109.13.125,443,https,,,
https://204.109.13.100,US,BRAINTREEPAYMENTSOLUTIONS,"PayPal, Inc.",www.braintreegateway.com,true,204.109.13.100,443,https,,,
https://151.101.165.35,NZ,FASTLY,"PayPal, Inc.",www.paypal.com,true,151.101.165.35,443,https,,,Auckland
https://151.101.165.21,NZ,FASTLY,"PayPal, Inc.",www.paypal.com,true,151.101.165.21,443,https,,,Auckland
https://184.87.13.174,US,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,184.87.13.174,443,https,,,Chicago
https://23.2.134.103,JP,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.2.134.103,443,https,,,Tokyo
https://54.68.226.32,US,AMAZON-02,"PayPal, Inc.",id.sandbox.braintreegateway.com,true,54.68.226.32,443,https,Braintree | Single Sign On,,Boardman
https://23.3.129.53,BR,AKAMAI-AS,"PayPal, Inc.",www.paypal-experience.com,true,23.3.129.53,443,https,,,Fortaleza
https://204.109.13.183,US,BRAINTREEPAYMENTSOLUTIONS,"PayPal, Inc.",api.braintreegateway.com,true,204.109.13.183,443,https,,,
173.224.161.186,US,PAYPAL-CORP,,,false,173.224.161.186,80,http,,,San Jose
https://52.57.216.246,DE,AMAZON-02,"PayPal, Inc.",api.sandbox.braintreegateway.com,true,52.57.216.246,443,https,Braintree Control Panel,,Frankfurt am Main
https://54.149.97.123,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,54.149.97.123,443,https,,,Boardman
https://151.101.245.35,FI,FASTLY,"PayPal, Inc.",www.paypal.com,true,151.101.245.35,443,https,,,Helsinki
https://52.29.159.59,DE,AMAZON-02,"PayPal, Inc.",api.braintreegateway.com,true,52.29.159.59,443,https,,,Frankfurt am Main
https://146.75.17.21,GH,FASTLY,"PayPal, Inc.",www.paypal.com,true,146.75.17.21,443,https,,,Accra
https://35.156.167.229,DE,AMAZON-02,"PayPal, Inc.",api.braintreegateway.com,true,35.156.167.229,443,https,,,Frankfurt am Main
https://146.75.17.35,GH,FASTLY,"PayPal, Inc.",www.paypal.com,true,146.75.17.35,443,https,,,Accra
https://54.187.51.116,US,AMAZON-02,"PayPal, Inc.",billing-registration.braintreepayments.com,true,54.187.51.116,443,https,,,Boardman
https://23.200.108.87,IE,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.200.108.87,443,https,,,Dublin
https://23.222.43.129,NL,AKAMAI-AS,"PayPal, Inc.",www.paypal-experience.com,true,23.222.43.129,443,https,,,Amsterdam
https://151.101.25.21,US,FASTLY,"PayPal, Inc.",www.paypal.com,true,151.101.25.21,443,https,,,Los Angeles
https://208.44.152.149,US,CENTURYLINK-US-LEGACY-QWEST,"PayPal, Inc.",github.braintreeps.com,true,208.44.152.149,443,https,,,Burton
https://34.204.132.117,US,AMAZON-AES,"PayPal, Inc.",ops.venmo.com,true,34.204.132.117,443,https,Venmo | Page Not Found,,Ashburn
https://104.104.114.167,US,AKAMAI-AS,"PayPal, Inc.",www.paypal-experience.com,true,104.104.114.167,443,https,,,Billerica
https://54.71.217.65:3306,US,AMAZON-02,"PayPal, Inc.",*.cpair.dev.braintree.tools,true,54.71.217.65,3306,https,,,Boardman
https://103.150.164.92,CN,"Gopay Information Technology Co.,Ltd","PayPal, Inc.",www.paypal.com,true,103.150.164.92,443,https,,,
https://52.21.116.5,US,AMAZON-AES,"PayPal, Inc.",*.paylution.com,true,52.21.116.5,443,https,,,Ashburn
https://52.7.14.4,US,AMAZON-AES,,*.venmo.com,true,52.7.14.4,443,https,Venmo | Page Not Found,,Ashburn
https://54.165.160.187,US,AMAZON-AES,"PayPal, Inc.",payments.braintree-api.com,true,54.165.160.187,443,https,,,
https://35.158.212.12,DE,AMAZON-02,"PayPal, Inc.",api.sandbox.braintreegateway.com,true,35.158.212.12,443,https,,,Frankfurt am Main
https://2.19.153.63,GB,AKAMAI-AS,"PayPal, Inc.",www.paypal-experience.com,true,2.19.153.63,443,https,,,London
https://23.34.214.171,CA,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.34.214.171,443,https,,,Toronto
https://43.230.180.138,IN,PAYPAL-CORP,"PayPal, Inc.",nova.paypalcorp.com,true,43.230.180.138,443,https,,,Chennai
https://18.210.34.115:3790,US,AMAZON-AES,"PayPal, Inc.",*.cpair.dev.braintree.tools,true,18.210.34.115,3790,https,,,Ashburn
https://23.7.75.168,US,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.7.75.168,443,https,,,Eden Prairie
https://199.232.153.21,US,FASTLY,"PayPal, Inc.",www.paypal.com,true,199.232.153.21,443,https,,,Phoenix
173.224.165.17:25,US,PAYPAL-CORP,,,false,173.224.165.17,25,smtp,,,Driftwood
https://23.62.95.45,US,AKAMAI-AS,"PayPal, Inc.",www.paypal-experience.com,true,23.62.95.45,443,https,,,Seattle
173.224.165.24:25,US,PAYPAL-CORP,,,false,173.224.165.24,25,smtp,,,Driftwood
69.172.255.138:25,CA,HYPERWALLET-VB,"PayPal, Inc.",*.hyperwallet.com,true,69.172.255.138,25,smtp,,,
173.224.161.151:25,US,PAYPAL-CORP,,,false,173.224.161.151,25,smtp,,,San Jose
https://3.137.27.7,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,3.137.27.7,443,https,,,Columbus
https://3.18.216.1,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,3.18.216.1,443,https,,,Columbus
https://104.71.184.128,US,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,104.71.184.128,443,https,,,Edison
https://104.127.236.57,MX,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,104.127.236.57,443,https,,,Mexico City
https://204.109.13.132,US,BRAINTREEPAYMENTSOLUTIONS,"PayPal, Inc.",origin-assets.braintreegateway.com,true,204.109.13.132,443,https,,,
https://96.6.18.157,NO,AKAMAI-AS,"PayPal, Inc.",www.paypal-experience.com,true,96.6.18.157,443,https,,,Oslo
https://173.222.232.120,US,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,173.222.232.120,443,https,,,Seattle
https://199.232.133.35,PE,FASTLY,"PayPal, Inc.",www.paypal.com,true,199.232.133.35,443,https,,,Lima
https://199.232.133.21,PE,FASTLY,"PayPal, Inc.",www.paypal.com,true,199.232.133.21,443,https,,,Lima
https://204.109.13.120,US,BRAINTREEPAYMENTSOLUTIONS,"PayPal, Inc.",forwarding.braintreegateway.com,true,204.109.13.120,443,https,,,
173.0.88.68,US,PAYPAL,,,false,173.0.88.68,80,http,,,
https://104.113.218.3,IN,Vodafone Idea Ltd,"PayPal, Inc.",paypal.adtag.where.com,true,104.113.218.3,443,https,,,New Delhi
https://44.240.235.173,US,AMAZON-02,"PayPal, Inc.",partner-processor-webhook-receiver.braintree-api.com,true,44.240.235.173,443,https,,,Boardman
https://23.74.139.53,US,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.74.139.53,443,https,,,San Jose
173.0.88.69,US,PAYPAL,,,false,173.0.88.69,80,http,,,
https://18.210.34.115:3307,US,AMAZON-AES,"PayPal, Inc.",*.cpair.dev.braintree.tools,true,18.210.34.115,3307,https,,,Ashburn
https://64.4.250.36,US,PAYPAL,"PayPal, Inc.",paypal.com,true,64.4.250.36,443,https,,,
https://64.4.250.37,US,PAYPAL,"PayPal, Inc.",paypal.com,true,64.4.250.37,443,https,,,
https://64.4.250.38,US,PAYPAL,"PayPal, Inc.",paypal.co.uk,true,64.4.250.38,443,https,,,
https://204.109.13.184:9443,US,BRAINTREEPAYMENTSOLUTIONS,"PayPal, Inc.",gateway.braintree-api.com,true,204.109.13.184,9443,https,,,
https://204.109.13.183:9443,US,BRAINTREEPAYMENTSOLUTIONS,"PayPal, Inc.",gateway.braintree-api.com,true,204.109.13.183,9443,https,,,
https://204.109.13.121:9443,US,BRAINTREEPAYMENTSOLUTIONS,"PayPal, Inc.",gateway.braintree-api.com,true,204.109.13.121,9443,https,,,
https://18.217.56.62,US,AMAZON-02,"PayPal, Inc.",origin-analytics-sand.sandbox.braintree-api.com,true,18.217.56.62,443,https,,,Columbus
https://35.190.0.194,US,GOOGLE,"PayPal, Inc.",partner-monitoring.paypal.com,true,35.190.0.194,443,https,,,Kansas City
https://34.120.20.142,US,GOOGLE-CLOUD-PLATFORM,"PayPal, Inc.",www-staging.honeyy.com,true,34.120.20.142,443,https,,,Kansas City
https://146.75.13.21,NZ,FASTLY,"PayPal, Inc.",www.paypal.com,true,146.75.13.21,443,https,,,Christchurch
https://54.148.177.195,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,54.148.177.195,443,https,,,Boardman
https://151.101.213.35,CA,FASTLY,"PayPal, Inc.",www.paypal.com,true,151.101.213.35,443,https,,,Vancouver
https://104.102.135.40,US,AKAMAI-AS,"PayPal, Inc.",www.paypal-experience.com,true,104.102.135.40,443,https,,,Edison
https://199.232.25.21,IE,FASTLY,"PayPal, Inc.",www.paypal.com,true,199.232.25.21,443,https,,,Dublin
76.223.15.98:9443,US,AMAZON-02,"PayPal, Inc.",gateway-sand.sandbox.braintree-api.com,true,76.223.15.98,9443,tls,,,
https://3.120.95.149,DE,AMAZON-02,"PayPal, Inc.",localpay-checkout.sandbox.braintree-api.com,true,3.120.95.149,443,https,,,Frankfurt am Main
64.4.249.24:22,US,PAYPAL,,,false,64.4.249.24,22,ssh,,,
https://23.63.123.53,DE,AKAMAI-AS,"PayPal, Inc.",www.paypal-experience.com,true,23.63.123.53,443,https,,,Berlin
https://44.228.79.162,US,AMAZON-02,"PayPal, Inc.",origin-analytics-qa.dev.braintree-api.com,true,44.228.79.162,443,https,,,Boardman
https://2.16.39.36,ES,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,2.16.39.36,443,https,,,Madrid
https://151.101.161.21,US,FASTLY,"PayPal, Inc.",www.paypal.com,true,151.101.161.21,443,https,,,
https://151.101.1.35,US,FASTLY,"PayPal, Inc.",www.paypal.com,true,151.101.1.35,443,https,,,
https://3.12.202.207,US,AMAZON-02,"PayPal, Inc.",forwarding.sandbox.braintreegateway.com,true,3.12.202.207,443,https,Braintree Forward API,,Columbus
173.0.93.223:22,US,PAYPAL,,,false,173.0.93.223,22,ssh,,,
https://13.55.135.92:3460,AU,AMAZON-02,"PayPal, Inc.",*.cpair.dev.braintree.tools,true,13.55.135.92,3460,https,,,Sydney
https://18.210.34.115:3280,US,AMAZON-AES,"PayPal, Inc.",*.cpair.dev.braintree.tools,true,18.210.34.115,3280,https,,,Ashburn
https://199.232.145.21,US,FASTLY,"PayPal, Inc.",www.paypal.com,true,199.232.145.21,443,https,,,Hillsboro
https://3.95.35.153,US,AMAZON-AES,"PayPal, Inc.",funding.qa2.braintreepayments.com,true,3.95.35.153,443,https,,,Ashburn
https://23.204.7.63,US,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.204.7.63,443,https,,,Chicago
https://54.221.165.139,US,AMAZON-AES,"PayPal, Inc.",graphql-docs-sand-us-east-1.sandbox.braintree-api.com,true,54.221.165.139,443,https,Braintree GraphQL API,,Ashburn
https://3.132.55.210,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,3.132.55.210,443,https,,,Columbus
173.0.93.170:22,US,PAYPAL,,,false,173.0.93.170,22,ssh,,,
https://54.198.129.90,US,AMAZON-AES,"PayPal, Inc.",ops.venmo.com,true,54.198.129.90,443,https,,,Ashburn
https://18.223.37.161:3288,US,AMAZON-02,"PayPal, Inc.",*.cpair.dev.braintree.tools,true,18.223.37.161,3288,https,,,Columbus
https://151.101.161.35,US,FASTLY,"PayPal, Inc.",www.paypal.com,true,151.101.161.35,443,https,,,
https://23.219.252.87,US,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.219.252.87,443,https,,,Chicago
https://23.8.221.28,PH,Philippine Long Distance Telephone Company,"PayPal, Inc.",paypal.adtag.where.com,true,23.8.221.28,443,https,,,Pasig
https://146.75.5.35,BR,FASTLY,"PayPal, Inc.",www.paypal.com,true,146.75.5.35,443,https,,,Fortaleza
https://3.228.157.238,US,AMAZON-AES,"PayPal, Inc.",ops.venmo.com,true,3.228.157.238,443,https,,,Ashburn
https://bank-account-proxy.dev.swiftfinancial.com:8443,,CLOUDFLARENET,"PayPal, Inc.",api.dev.swiftfinancial.com,true,104.17.142.37,8443,https,,swiftfinancial.com,
https://3.126.43.196,DE,AMAZON-02,"PayPal, Inc.",origin-analytics-sand.sandbox.braintree-api.com,true,3.126.43.196,443,https,,,Frankfurt am Main
https://104.85.203.141,CN,AKAMAI-AS,"PayPal, Inc.",www.paypal-experience.com,true,104.85.203.141,443,https,,,Central
https://185.97.80.165,SG,PAYPAL-CORP,"PayPal, Inc.",wahcitrixns.paypalcorp.com,true,185.97.80.165,443,https,,,
https://23.207.22.144,US,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.207.22.144,443,https,,,Dallas
https://18.221.124.97,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,18.221.124.97,443,https,,,Columbus
https://18.218.201.60,US,AMAZON-02,"PayPal, Inc.",payments.braintree-api.com,true,18.218.201.60,443,https,,,Columbus
https://118.214.133.160,IN,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,118.214.133.160,443,https,,,Mumbai
https://104.111.16.238,ID,PT Telekomunikasi Indonesia,"PayPal, Inc.",paypal.adtag.where.com,true,104.111.16.238,443,https,,,Batam
https://107.162.157.172,US,DEFENSE-NET,"PayPal, Inc.",visitor.paypalcorp.com,true,107.162.157.172,443,https,,,
https://18.218.200.181,US,AMAZON-02,"PayPal, Inc.",payments.braintree-api.com,true,18.218.200.181,443,https,,,Columbus
https://43.230.182.132,SG,"PayPal Network Information Services Shanghai Co., Ltd.","PayPal, Inc.",nova.paypalcorp.com,true,43.230.182.132,443,https,,,
https://184.29.204.23,NL,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,184.29.204.23,443,https,,,Haarlem
https://decision.uat.swiftfinancial.com,,CLOUDFLARENET,"PayPal, Inc.",api.dev.swiftfinancial.com,true,104.17.143.37,443,https,,swiftfinancial.com,
https://www.anwalt-gegen-paypal.de,DE,GOOGLE-CLOUD-PLATFORM,,www.anwalt-gegen-paypal.de,true,34.89.236.29,443,https,Ärger mit PayPal - Anwälte helfen dir,anwalt-gegen-paypal.de,Frankfurt am Main
https://3.131.232.246,US,AMAZON-02,"PayPal, Inc.",origin-analytics-qa.dev.braintree-api.com,true,3.131.232.246,443,https,,,Columbus
https://3.139.185.130,US,AMAZON-02,"PayPal, Inc.",event-sink-prod-us-east-2.production.braintree-api.com,true,3.139.185.130,443,https,,,Columbus
https://23.75.63.109,US,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.75.63.109,443,https,,,El Segundo
https://anwalt-gegen-paypal.de,DE,GOOGLE-CLOUD-PLATFORM,,anwalt-gegen-paypal.de,true,34.89.236.29,443,https,Ärger mit PayPal - Anwälte helfen dir,anwalt-gegen-paypal.de,Frankfurt am Main
https://35.160.238.168,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,35.160.238.168,443,https,,,Boardman
https://64.4.250.39,US,PAYPAL,"PayPal, Inc.",paypal.co.uk,true,64.4.250.39,443,https,,,
https://decision.dev.swiftfinancial.com,,CLOUDFLARENET,"PayPal, Inc.",api.dev.swiftfinancial.com,true,104.17.142.37,443,https,,swiftfinancial.com,
https://199.232.25.35,IE,FASTLY,"PayPal, Inc.",www.paypal.com,true,199.232.25.35,443,https,,,Dublin
https://151.101.213.21,CA,FASTLY,"PayPal, Inc.",www.paypal.com,true,151.101.213.21,443,https,,,Vancouver
https://104.93.103.121,ID,PT Telekomunikasi Indonesia,"PayPal, Inc.",paypal.adtag.where.com,true,104.93.103.121,443,https,,,Jakarta
https://www.paypal.dk,JP,FASTLY,"PayPal, Inc.",www.paypal.co.uk,true,151.101.109.21,443,https,,paypal.dk,Tokyo
https://decision.ist.swiftfinancial.com,,CLOUDFLARENET,"PayPal, Inc.",api.dev.swiftfinancial.com,true,104.17.142.37,443,https,,swiftfinancial.com,
https://bank-account-proxy.ist.swiftfinancial.com,,CLOUDFLARENET,"PayPal, Inc.",api.dev.swiftfinancial.com,true,104.17.142.37,443,https,,swiftfinancial.com,
https://23.58.154.73,MY,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.58.154.73,443,https,,,Cyberjaya
https://api.uat.swiftfinancial.com,,CLOUDFLARENET,"PayPal, Inc.",api.dev.swiftfinancial.com,true,104.17.142.37,443,https,,swiftfinancial.com,
https://18.217.168.126,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,18.217.168.126,443,https,,,Columbus
https://199.232.17.35,AT,FASTLY,"PayPal, Inc.",www.paypal.com,true,199.232.17.35,443,https,,,Vienna
https://pigeon.ist.swiftfinancial.com:8443,,CLOUDFLARENET,"PayPal, Inc.",api.dev.swiftfinancial.com,true,104.17.142.37,8443,https,,swiftfinancial.com,
https://104.89.219.71,AU,AKAMAI-AS,"PayPal, Inc.",www.paypal-experience.com,true,104.89.219.71,443,https,,,Sydney
https://api.ist.swiftfinancial.com,,CLOUDFLARENET,"PayPal, Inc.",api.dev.swiftfinancial.com,true,104.17.143.37,443,https,,swiftfinancial.com,
paypal.se,US,PAYPAL,,,false,64.4.250.38,80,http,301 Moved Permanently,paypal.se,
https://china-paypal.com,CN,"Hangzhou Alibaba Advertising Co.,Ltd.",,www.china-paypal.com,true,47.100.64.182,443,https,301 Moved Permanently,china-paypal.com,Shanghai
https://146.75.57.21,IT,FASTLY,"PayPal, Inc.",www.paypal.com,true,146.75.57.21,443,https,,,Palermo
https://pigeon.uat.swiftfinancial.com,,CLOUDFLARENET,"PayPal, Inc.",api.dev.swiftfinancial.com,true,104.17.143.37,443,https,,swiftfinancial.com,
https://www.china-paypal.com,CN,"Hangzhou Alibaba Advertising Co.,Ltd.",,www.china-paypal.com,true,47.100.64.182,443,https,聚享游-聚享游官网_聚享游APP官方下载,china-paypal.com,Shanghai
https://3.105.10.183,AU,AMAZON-02,"PayPal, Inc.",api.braintreegateway.com,true,3.105.10.183,443,https,,,Sydney
https://18.210.34.115:3523,US,AMAZON-AES,"PayPal, Inc.",*.cpair.dev.braintree.tools,true,18.210.34.115,3523,https,,,Ashburn
https://64.4.249.24,US,PAYPAL,"PayPal, Inc.",active-www.paypal.com,true,64.4.249.24,443,https,,,
https://76.223.3.58,US,AMAZON-02,"PayPal, Inc.",gateway.qa.braintreepayments.com,true,76.223.3.58,443,https,,,
https://54.209.215.79,US,AMAZON-AES,"PayPal, Inc.",gateway.qa.braintreepayments.com,true,54.209.215.79,443,https,Braintree Control Panel,,Ashburn
https://64.4.249.21,US,PAYPAL,"PayPal, Inc.",api.paypal.com,true,64.4.249.21,443,https,,,
https://scrutiny.uat.swiftfinancial.com,,CLOUDFLARENET,"PayPal, Inc.",api.dev.swiftfinancial.com,true,104.17.142.37,443,https,,swiftfinancial.com,
https://23.0.140.91,MY,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.0.140.91,443,https,,,Cyberjaya
https://199.232.145.35,US,FASTLY,"PayPal, Inc.",www.paypal.com,true,199.232.145.35,443,https,,,Hillsboro
https://184.25.93.56,KR,AKAMAI-AS,"PayPal, Inc.",www.paypal-experience.com,true,184.25.93.56,443,https,,,Seoul
https://34.215.10.154,US,AMAZON-02,"PayPal, Inc.",panel.braintreegateway.com,true,34.215.10.154,443,https,,,Boardman
https://23.64.106.142,US,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.64.106.142,443,https,,,Englewood
https://199.232.157.35,US,FASTLY,"PayPal, Inc.",www.paypal.com,true,199.232.157.35,443,https,,,Atlanta
https://184.25.143.110,CA,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,184.25.143.110,443,https,,,Montreal
https://23.201.255.106,DE,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.201.255.106,443,https,,,Frankfurt am Main
https://104.86.131.78,GB,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,104.86.131.78,443,https,,,London
https://20.9.11.240,US,MICROSOFT-CORP-MSN-AS-BLOCK,"PayPal, Inc.",citrixcloudsessionsprod.paypalcorp.com,true,20.9.11.240,443,https,,,Des Moines
https://88.221.77.39,DE,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,88.221.77.39,443,https,,,Munich
https://23.63.90.211,GB,AKAMAI-AS,"PayPal, Inc.",www.paypal-experience.com,true,23.63.90.211,443,https,,,Manchester
https://52.11.16.36,US,AMAZON-02,"PayPal, Inc.",mr-perfmon.braintree-api.com,true,52.11.16.36,443,https,,,Boardman
www.paypal.ca,JP,FASTLY,,,false,146.75.113.21,80,http,,paypal.ca,Tokyo
https://184.31.182.2,CO,Akamai International B.V.,"PayPal, Inc.",www.paypal-experience.com,true,184.31.182.2,443,https,,,Bogotá
https://www.paypal.eu,JP,FASTLY,"PayPal, Inc.",www.paypal.co.uk,true,146.75.113.21,443,https,,paypal.eu,Tokyo
https://23.4.231.215,US,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.4.231.215,443,https,,,Piscataway
107.162.151.205:443,US,DEFENSE-NET,"PayPal, Inc.",attendance.paypalcorp.com,true,107.162.151.205,443,tls,,,
https://104.16.83.73,,CLOUDFLARENET,"PayPal, Inc.",www.swiftcapital.com,true,104.16.83.73,443,https,,,
https://199.232.53.21,GB,FASTLY,"PayPal, Inc.",www.paypal.com,true,199.232.53.21,443,https,,,Manchester
https://paypal.se,US,PAYPAL,"PayPal, Inc.",paypal.co.uk,true,64.4.250.38,443,https,302 Found,paypal.se,
https://3.129.111.197,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,3.129.111.197,443,https,,,Columbus
https://54.149.111.101,US,AMAZON-02,"PayPal, Inc.",origin-falcon-sand.sandbox.braintree-api.com,true,54.149.111.101,443,https,,,Boardman
https://52.41.216.238,US,AMAZON-02,"PayPal, Inc.",client-analytics.braintreegateway.com,true,52.41.216.238,443,https,,,Boardman
https://23.194.57.28,TH,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.194.57.28,443,https,,,Pak Kret
44.232.177.124:443,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,44.232.177.124,443,tls,,,Boardman
https://199.232.117.21,US,FASTLY,"PayPal, Inc.",www.paypal.com,true,199.232.117.21,443,https,,,
76.223.3.58:9443,US,AMAZON-02,"PayPal, Inc.",gateway-qa.dev.braintree-api.com,true,76.223.3.58,9443,tls,,,
https://2.22.102.153,GB,AKAMAI-AS,"PayPal, Inc.",www.paypal-experience.com,true,2.22.102.153,443,https,,,Slough
https://146.75.37.21,US,FASTLY,"PayPal, Inc.",www.paypal.com,true,146.75.37.21,443,https,,,Reston
https://35.244.185.25,US,GOOGLE,"PayPal, Inc.",www-staging.joinhoney.com,true,35.244.185.25,443,https,,,Kansas City
https://23.6.95.111,CA,AKAMAI-AS,"PayPal, Inc.",paypal.adtag.where.com,true,23.6.95.111,443,https,,,Toronto
